epoch,ade,fde,best_ade,train_loss,train_risk_score,compw_entropy_snapshot,risk_global_scale,risk_weight,compw_risk_min_dist,compw_risk_ttc,compw_risk_pet,compw_risk_overlap,compw_entropy,compw_max,risk_score,risk_scaled,summary_loss,compw_risk_min_dist_norm,compw_risk_ttc_norm,compw_risk_pet_norm,compw_risk_overlap_norm
96,,,,2.0948,-0.1117,1.3177,0.146291583776474,0.2,0.3794595003128052,0.1925385594367981,0.2886658906936645,0.1393360495567321,1.3181657791137695,0.3794595003128052,-0.0503600464388728,-0.0076324159337673,,0.37945950031280523,0.19253855943679812,0.28866589069366455,0.13933604955673212
97,,,,2.0845,0.0352,1.3182,0.1470375657081604,0.2,0.3786269724369049,0.1934800893068313,0.288906991481781,0.1389859169721603,1.318516492843628,0.3786269724369049,0.0256007815152406,0.003705628652824,,0.37862698372086834,0.19348009507298747,0.2889070000918806,0.13898592111426353
98,,,,2.1358,0.0761,1.3187,0.1424934715032577,0.2,0.3775306046009063,0.1943051069974899,0.2888934016227722,0.1392708271741867,1.3193482160568235,0.3775306046009063,-0.0133300324901938,-0.0018510505033191,,0.3775306271034853,0.1943051185789775,0.28889341884216185,0.1392708354753754
99,,,,2.0245,-0.0118,1.3195,0.1388418525457382,0.2,0.3765551447868347,0.1952045857906341,0.2890048325061798,0.1392354220151901,1.3199371099472046,0.3765551447868347,0.0043131760507822,0.0005637562624178,,0.37655515039794374,0.19520458869940915,0.28900483681268746,0.1392354240899596
100,,,,2.0342,0.0739,1.3199,0.1379125416278839,0.2,0.3756802678108215,0.1961062848567962,0.2891755104064941,0.1390379816293716,1.3203749656677246,0.3756802678108215,-0.0762950512219686,-0.0105631214707682,2.0101,0.3756802510166056,0.19610627609016257,0.28917549747934207,0.13903797541388976
101,,,,2.0626,0.1132,1.3205,0.1399717181921005,0.2,0.3746529221534729,0.1969611346721649,0.2892117798328399,0.1391741335391998,1.3210729360580444,0.3746529221534729,0.0156453003862407,0.0021591623795393,,0.3746529333190004,0.1969611405420643,0.2892117884520229,0.1391741376869123
102,,,,2.0586,-0.0332,1.3212,0.1421435624361038,0.2,0.3739332556724548,0.1979055255651474,0.2894966900348663,0.138664498925209,1.3212454319000244,0.3739332556724548,0.0325803702697157,0.0045797792030498,,0.37393326681653455,0.19790553146319184,0.28949669866254024,0.1386645030577332
103,,,,2.0712,-0.1184,1.3214,0.1423497945070266,0.2,0.372892677783966,0.1986945420503616,0.289470374584198,0.1389424055814743,1.3220125436782837,0.372892677783966,-0.0192216306179761,-0.0027333235158585,,0.37289267778396606,0.19869454205036163,0.28947037458419805,0.13894240558147433
104,,,,2.0368,-0.1445,1.3221,0.1413375437259674,0.2,0.3719013333320617,0.1995281428098678,0.2894997596740722,0.1390707045793533,1.3226680755615234,0.3719013333320617,-0.0118508965848013,-0.0017000699741765,,0.37190135549910996,0.19952815470267263,0.28949977692960366,0.13907071286861378
105,,,,2.0266,-0.2239,1.3228,0.1407437771558761,0.2,0.3708111643791199,0.2003581225872039,0.2894571721553802,0.1393735855817794,1.3234682083129885,0.3708111643791199,-0.0900268022809177,-0.01270624493598,,0.3708111478025699,0.2003581136304983,0.2894571592156369,0.1393735793512949
106,,,,2.0786,0.0648,1.3236,0.1431378275156021,0.2,0.3698565065860748,0.2012615501880645,0.2895482182502746,0.1393337100744247,1.3240050077438354,0.3698565065860748,0.0276748505921568,0.0039020473175332,,0.36985651209736636,0.20126155318709538,0.2895482225648794,0.13933371215065882
107,,,,2.2078,0.0959,1.3241,0.1481467634439468,0.2,0.3688344359397888,0.2021314799785614,0.2895668148994446,0.1394672989845276,1.324665904045105,0.3688344359397888,0.0208685251418501,0.0030282559839542,,0.3688344249476664,0.20213147395457404,0.2895668062696813,0.1394672948280783
108,,,,2.0539,-0.1791,1.3248,0.1429450809955597,0.2,0.3677954375743866,0.2030192464590072,0.2895803153514862,0.1396049708127975,1.3253337144851685,0.3677954375743866,0.0117315038712695,0.0014791301364311,,0.36779544853554513,0.2030192525094524,0.2895803239816524,0.13960497497334995
109,,,,2.0211,0.0057,1.3255,0.1396073549985885,0.2,0.3668467700481415,0.2039298266172409,0.2896641790866852,0.1395592391490936,1.3258471488952637,0.3668467700481415,-0.0037780338153243,-0.0005132196659542,,0.3668467645816987,0.20392982357844974,0.2896641747703526,0.1395592370694989
110,,,,1.9956,0.0594,1.326,0.1410922259092331,0.2,0.3660423755645752,0.2048897445201873,0.2898688912391662,0.1391989141702652,1.3261103630065918,0.3660423755645752,-0.0312358451494947,-0.0043829432257916,2.0545,0.3660424028368595,0.20488975978566404,0.28986891283608324,0.1391989245413933
111,,,,2.0728,-0.0789,1.3262,0.1418133676052093,0.2,0.3650964498519897,0.205716073513031,0.2898891270160675,0.1392983496189117,1.3266851902008057,0.3650964498519897,0.0618518334254622,0.0088178372988477,,0.3650964498519897,0.205716073513031,0.2898891270160675,0.1392983496189117
112,,,,1.9814,-0.007,1.3268,0.1398560106754303,0.2,0.3641232848167419,0.2065524011850357,0.2898933887481689,0.1394308805465698,1.3272905349731443,0.3641232848167419,-0.0930466704815626,-0.013054258688353,,0.3641233010943219,0.206552410418648,0.2898934017074138,0.13943088677961615
113,,,,1.9816,0.029,1.3273,0.1366231888532638,0.2,0.363230437040329,0.207418218255043,0.289964348077774,0.1393869519233703,1.3277528285980225,0.363230437040329,0.0072166672395542,0.0009807058883598,,0.3632304532779956,0.20741822752736033,0.289964361040191,0.1393869581544529
114,,,,2.0808,0.035,1.3279,0.1421359479427337,0.2,0.3623062074184418,0.2082773000001907,0.2900055944919586,0.13941091299057,1.3282692432403564,0.3623062074184418,-0.0135981827846262,-0.0019434794148401,,0.36230620201965863,0.20827729689661714,0.29000559017053856,0.13941091091318555
115,,,,2.206,-0.0384,1.3283,0.1449445337057113,0.2,0.361465185880661,0.2091380059719085,0.2900965511798858,0.1393003016710281,1.328651785850525,0.361465185880661,0.0089179540262557,0.0013670010399073,,0.36146516972190873,0.20913799662271151,0.29009653821155995,0.13930029544381964
116,,,,2.1078,0.0364,1.3288,0.1412042379379272,0.2,0.3605259656906128,0.2099509686231613,0.2900897264480591,0.1394333243370056,1.329219102859497,0.3605259656906128,0.0011168280139099,7.649100298294714e-05,,0.3605259710628684,0.20995097175167457,0.2900897307707329,0.13943332641472406
117,,,,2.0473,0.0631,1.3294,0.1387189030647277,0.2,0.3595837354660034,0.2107697874307632,0.2900802195072174,0.1395663022994995,1.3297832012176514,0.3595837354660034,0.0661485475953668,0.0093103487894404,,0.3595837193913585,0.21076977800861987,0.29008020653962163,0.13956629606039989
118,,,,1.9809,-0.1926,1.3299,0.1363299489021301,0.2,0.3586810529232025,0.2116300016641616,0.2901173233985901,0.1395716518163681,1.3302574157714844,0.3586810529232025,-0.0826044276775792,-0.0114440579677466,,0.3586810422336745,0.21162999535709626,0.29011731475242036,0.13957164765680885
119,,,,1.9441,-0.035,1.3303,0.1354937553405761,0.2,0.3578540980815887,0.2124795913696289,0.290193498134613,0.1394727528095245,1.3306214809417725,0.3578540980815887,-0.047939699422568,-0.0065183511842042,,0.35785411941135636,0.21247960403440022,0.2901935154314944,0.1394727611227489
120,0.5344920754432678,1.2304502725601196,1000000000.0,1.9585,0.0717,1.3307,0.1475845426321029,0.2,0.3569399714469909,0.2132780849933624,0.2901769280433655,0.1396050155162811,1.3311562538146973,0.3569399714469909,0.0227429322199896,0.0029170172428712,2.1813,0.35693997144699097,0.21327808499336243,0.29017692804336553,0.13960501551628113
121,0.5856815576553345,1.5173492431640625,0.5344920754432678,2.0681,0.1057,1.3312,0.1456017643213272,0.2,0.3560959100723266,0.214114174246788,0.2902247011661529,0.1395651847124099,1.3315575122833252,0.3560959100723266,0.078324626958929,0.0115289817741722,,0.35609592068481216,0.2141141806278879,0.29022470981552334,0.13956518887177669
122,0.5230449438095093,1.2520586252212524,0.5344920754432678,2.0114,-0.1123,1.3316,0.1390318125486374,0.2,0.35526043176651,0.2149409502744674,0.2902680933475494,0.1395305544137954,1.331953048706055,0.35526043176651,-0.0383197945076972,-0.0055624508704931,,0.3552604211789244,0.2149409438687281,0.29026808469688636,0.13953055025546093
123,0.5075346827507019,1.218481183052063,0.5230449438095093,1.9197,-0.083,1.332,0.1345462650060653,0.2,0.3543876111507416,0.2157175540924072,0.2902531027793884,0.1396417468786239,1.33243989944458,0.3543876111507416,-0.0339826278341934,-0.0047190511174267,,0.3543876058699547,0.2157175508779652,0.2902530984542802,0.13964174479779976
124,0.527431845664978,1.3227558135986328,0.5075346827507019,2.019,-0.1278,1.3325,0.1344940215349197,0.2,0.3535764813423157,0.2165324389934539,0.2902970016002655,0.139594092965126,1.3328063488006592,0.3535764813423157,-0.006423993203789,-0.0008333733084145,,0.3535764760736157,0.2165324357668692,0.2902969972745032,0.13959409088501198
125,0.5320884585380554,1.2363442182540894,0.5075346827507019,1.9884,0.0533,1.3329,0.1353106498718261,0.2,0.3526798784732818,0.2173069268465042,0.2902579605579376,0.1397552341222763,1.3333280086517334,0.3526798784732818,-0.0064598469424527,-0.0008895762980682,,0.3526798784732818,0.2173069268465042,0.2902579605579376,0.1397552341222763
126,0.556988000869751,1.3801426887512207,0.5075346827507019,1.9984,0.0198,1.3333,0.1440056711435318,0.2,0.3518957793712616,0.2181175649166107,0.2903092205524444,0.1396774053573608,1.3336539268493652,0.3518957793712616,-0.0169509028550237,-0.0022713451599702,,0.3518957898585734,0.21811757141702087,0.29030922920433366,0.139677409520072
127,0.5847911834716797,1.4642726182937622,0.5075346827507019,1.9968,0.0359,1.3337,0.1391398608684539,0.2,0.3512054979801178,0.2189565896987915,0.2904326319694519,0.1394053250551223,1.3338360786437988,0.3512054979801178,0.0028908995787332,0.0004575489553383,,0.3512054822800093,0.21895657991066964,0.29043261898610206,0.1394053188232189
128,0.5428366661071777,1.320414662361145,0.5075346827507019,1.9364,0.0039,1.3338,0.13498155772686,0.2,0.3504490554332733,0.2196949124336242,0.2904517948627472,0.1394042819738388,1.334174871444702,0.3504490554332733,-0.0178529039397835,-0.0023757195915095,,0.35044903976698044,0.21969490261249675,0.2904517818785407,0.13940427574198205
129,0.5087908506393433,1.1964735984802246,0.5075346827507019,1.9098,-0.0184,1.3343,0.1340139806270599,0.2,0.3495509624481201,0.2203835546970367,0.2903491556644439,0.1397163271903991,1.3347619771957395,0.3495509624481201,0.0064950402081012,0.0008638075052294,,0.3495509624481202,0.22038355469703672,0.29034915566444397,0.13971632719039911
130,0.5797243118286133,1.5173031091690063,0.5075346827507019,1.9391,0.0004,1.3348,0.1348030865192413,0.2,0.3487895131111145,0.2211621105670929,0.29038205742836,0.139666274189949,1.3350791931152344,0.3487895131111145,-0.0096637592324987,-0.0013110884162597,1.9708,0.3487895287032215,0.22116212045381012,0.2903820704094501,0.13966628043351828
131,0.6961604356765747,1.8936245441436768,0.5075346827507019,1.9774,0.1346,1.3352,0.1382297724485397,0.2,0.3480143845081329,0.2219327688217163,0.2903972864151001,0.1396555304527282,1.3354389667510986,0.3480143845081329,0.0340649474970996,0.0046207608352415,,0.3480143948797701,0.22193277543582846,0.2903972950696139,0.13965553461478747
132,0.6148544549942017,1.5887128114700315,0.5075346827507019,2.1018,0.0927,1.3354,0.1374655365943908,0.2,0.3473782539367676,0.2227222919464111,0.2905077040195465,0.1393918246030807,1.3355536460876465,0.3473782539367676,-0.041889457963407,-0.0058075728042604,,0.34737822805507274,0.22272227535230849,0.2905076823750375,0.13939181421758123
133,0.5799842476844788,1.4815088510513306,0.5075346827507019,1.9668,0.0535,1.3356,0.1370303332805633,0.2,0.3466714322566986,0.2234452813863754,0.2905338108539581,0.1393494755029678,1.3358397483825684,0.3466714322566986,0.0215085714682936,0.0029691688390448,,0.3466714322566986,0.2234452813863754,0.2905338108539581,0.1393494755029678
134,0.6583919525146484,1.7476297616958618,0.5075346827507019,2.06,0.0778,1.3359,0.1449981331825256,0.2,0.3458274304866791,0.2240932881832122,0.2904287874698639,0.1396504640579223,1.3363769054412842,0.3458274304866791,0.0097304515726864,0.001281462078914,,0.34582744079314004,0.22409329486171287,0.2904287961253166,0.13965046821983063
135,0.5501633286476135,1.3670387268066406,0.5075346827507019,2.104,0.0365,1.3365,0.1406369507312774,0.2,0.345180332660675,0.2248739451169967,0.2905168235301971,0.1394288837909698,1.336528778076172,0.345180332660675,-0.0536611298169009,-0.0077065616112668,,0.34518033780426294,0.22487394846787973,0.2905168278592352,0.13942888586862212
136,0.5413561463356018,1.3151839971542358,0.5075346827507019,1.9946,0.0686,1.3365,0.1371439397335052,0.2,0.3445259928703308,0.2255995124578476,0.2905676662921905,0.139306828379631,1.3367444276809692,0.3445259928703308,0.0341002040333114,0.0047493230371037,,0.3445259928703308,0.2255995124578476,0.2905676662921905,0.139306828379631
137,0.6614186763763428,1.77003014087677,0.5075346827507019,1.9492,-0.1232,1.3368,0.1334279179573059,0.2,0.3437590301036834,0.2262400388717651,0.2904994487762451,0.1395015269517898,1.3371694087982178,0.3437590301036834,-0.0318760349787771,-0.0043350671418011,,0.34375901473645804,0.22624002875804775,0.29049943578990844,0.13950152071558589
138,0.5675104856491089,1.4210951328277588,0.5075346827507019,1.9809,0.0474,1.3373,0.1354138851165771,0.2,0.3430742919445038,0.2269506752490997,0.2905175685882568,0.1394574791193008,1.3374290466308594,0.3430742919445038,0.037796591897495,0.0051147335973655,,0.3430742868322985,0.22695067186727116,0.2905175642592077,0.13945747704122244
139,0.5261195302009583,1.3014734983444214,0.5075346827507019,1.9551,-0.1252,1.3375,0.1338506042957306,0.2,0.3423190414905548,0.2276139706373214,0.2904636561870575,0.1396033465862274,1.3378249406814575,0.3423190414905548,-0.0272834525816142,-0.0036926872460753,,0.34231903638960376,0.22761396724560903,0.29046365185881184,0.13960334450597547
140,0.5714923143386841,1.367092251777649,0.5075346827507019,1.9953,0.1055,1.3379,0.1338303089141845,0.2,0.3415805995464325,0.2282864600419998,0.2904227674007416,0.1397101283073425,1.3381845951080322,0.3415805995464325,0.0330292505290708,0.004421255609468,1.9701,0.3415806148162759,0.22828647024720025,0.29042278038365155,0.1397101345528722
141,0.63471919298172,1.5834062099456787,0.5075346827507019,1.9549,-0.0348,1.3383,0.1355662047863006,0.2,0.3408335447311401,0.2289542555809021,0.2903710603713989,0.1398411393165588,1.3385605812072754,0.3408335447311401,-0.024388306196779,-0.0032982286950573,,0.3408335447311401,0.2289542555809021,0.2903710603713989,0.1398411393165588
142,0.5415387749671936,1.3469737768173218,0.5075346827507019,1.9591,-0.0326,1.3386,0.1362766325473785,0.2,0.340178370475769,0.2296670973300933,0.2903988361358642,0.1397556811571121,1.3387831449508667,0.340178370475769,0.0561931063979864,0.0075571806085645,,0.3401783755448219,0.22966710075239985,0.2903988404631442,0.13975568323963408
143,0.5114962458610535,1.1543365716934204,0.5075346827507019,1.9778,-0.1556,1.3388,0.1341562271118164,0.2,0.3395787179470062,0.2303925305604934,0.2904649674892425,0.1395637094974517,1.3388947248458862,0.3395787179470062,-0.0540939801558852,-0.0073773393419105,,0.33957874324759424,0.2303925477260759,0.29046498913057067,0.13956371989575914
144,0.5233102440834045,1.2264467477798462,0.5075346827507019,1.932,-0.0521,1.339,0.1320296972990036,0.2,0.3389378190040588,0.2310667932033538,0.2904759347438812,0.1395194977521896,1.3391176462173462,0.3389378190040588,0.0056801041867583,0.0007468585012247,,0.33893780385235833,0.2310667828738637,0.2904759217585957,0.13951949151518234
145,0.5136699080467224,1.2808011770248413,0.5075346827507019,2.082,-0.0734,1.3391,0.1345483362674713,0.2,0.3382557332515716,0.2316833734512329,0.2904293239116668,0.1396315693855285,1.339443325996399,0.3382557332515716,-0.0514117795228958,-0.0069236770505085,,0.3382557332515716,0.2316833734512329,0.2904293239116668,0.1396315693855285
146,0.5003036260604858,1.158286452293396,0.5075346827507019,2.0119,0.115,1.3396,0.1348352581262588,0.2,0.3377456068992615,0.2324238270521164,0.290550172328949,0.1392804384231567,1.339433193206787,0.3377456068992615,0.829319066889584,0.2563244514376855,,0.33774559180085695,0.23242381666196213,0.29055015934034467,0.1392804321968362
147,0.5677512884140015,1.3555766344070437,0.5003036260604858,1.961,0.2161,1.3395,0.1343637704849243,0.2,0.3370336890220642,0.2329794466495514,0.2904501259326935,0.1395367085933685,1.3398473262786863,0.3370336890220642,0.1409827611641958,0.0190220003353897,,0.33703369906645114,0.23297945359288016,0.29045013458878205,0.1395367127518866
148,0.5960437059402466,1.393283724784851,0.5003036260604858,1.9025,0.0139,1.3398,0.1314394474029541,0.2,0.3364145755767822,0.2336107045412063,0.2904439866542816,0.1395307779312133,1.3400766849517822,0.3364145755767822,0.0621779192565009,0.0082488916558213,,0.33641456053787944,0.23361069409799448,0.2904439736704242,0.13953077169370173
149,0.5316795110702515,1.2626895904541016,0.5003036260604858,1.9219,-0.081,1.3401,0.1387916058301925,0.2,0.3358320593833923,0.2342548072338104,0.2904644608497619,0.1394486874341964,1.3402386903762815,0.3358320593833923,0.0217820281768217,0.0029673633468337,,0.3358320543791048,0.23425480374314187,0.29046445652150427,0.13944868535624907
150,0.5160809755325317,1.2275177240371704,0.5003036260604858,1.96,-0.1066,1.3403,0.1340426206588745,0.2,0.3351801931858063,0.2348446995019912,0.2904126048088074,0.139562502503395,1.340541124343872,0.3351801931858063,-0.0479231610707938,-0.006599843025906,1.926,0.33518019318580633,0.23484469950199124,0.29041260480880743,0.13956250250339503
151,0.5089941620826721,1.3272223472595217,0.5003036260604858,1.9053,-0.0884,1.3406,0.1316371858119964,0.2,0.3345997333526611,0.2354718595743179,0.2904219329357147,0.1395064741373062,1.340714931488037,0.3345997333526611,-0.0311784444376826,-0.0041230939060915,,0.33459973335266113,0.23547185957431793,0.2904219329357148,0.13950647413730624
152,0.6531261801719666,1.6126772165298462,0.5003036260604858,1.8998,-0.1035,1.3408,0.1377455443143844,0.2,0.3339490592479706,0.2360514849424362,0.290362000465393,0.1396374702453613,1.3410234451293943,0.3339490592479706,0.0051154219009913,0.0007418433265411,,0.3339490542717419,0.23605148142499502,0.2903619961386621,0.13963746816460088
153,0.5240684747695923,1.220677137374878,0.5003036260604858,1.9576,0.0408,1.3411,0.1349982470273971,0.2,0.3332854807376861,0.2366333752870559,0.2902930676937103,0.1397881060838699,1.341347098350525,0.3332854807376861,-0.0345959828048944,-0.0046585344197228,,0.33328547080500515,0.23663336823483203,0.29029305904230307,0.13978810191785987
154,0.5353683233261108,1.3274524211883545,0.5003036260604858,1.9512,0.0426,1.3414,0.1331380754709243,0.2,0.3325619995594024,0.2371795326471328,0.2901665568351745,0.1400918513536453,1.3417768478393557,0.3325619995594024,0.0225550431812007,0.0030531433827491,,0.33256201938164354,0.23717954678413547,0.29016657413045016,0.14009185970377086
155,0.5582290291786194,1.4502938985824585,0.5003036260604858,1.9144,0.1602,1.3418,0.1305648386478424,0.2,0.3318069577217102,0.2377367317676544,0.2900222837924957,0.1404340416193008,1.342239260673523,0.3318069577217102,-0.0180573737248778,-0.0023266011406667,,0.3318069527774013,0.23773672822510108,0.290022279470827,0.14043403952667052
156,0.5281069278717041,1.266603708267212,0.5003036260604858,1.8846,0.0596,1.3423,0.1299958527088165,0.2,0.3314172625541687,0.2385380864143371,0.2902263700962066,0.1398182511329651,1.3420034646987915,0.3314172625541687,0.0616540218505542,0.0079594427125994,,0.3314172724311731,0.23853809352332628,0.29022637874562673,0.1398182552998738
157,0.5239541530609131,1.3182179927825928,0.5003036260604858,1.8803,0.0129,1.3421,0.1284935027360916,0.2,0.3307273983955383,0.2390512824058532,0.2901003062725067,0.1401210278272628,1.3424134254455566,0.3307273983955383,-0.0642364908102899,-0.008260809353087,,0.33072739346731617,0.2390512788437116,0.2901003019496754,0.14012102573929683
158,0.6009473204612732,1.429093599319458,0.5003036260604858,1.8682,0.0425,1.3425,0.1290685385465622,0.2,0.3302286565303802,0.2397098839282989,0.2901622951030731,0.1398992240428924,1.342445731163025,0.3302286565303802,0.0145613734175822,0.001868174158078,,0.33022863684721965,0.23970986964047733,0.2901622778080537,0.13989921570424937
159,0.6099638938903809,1.5168627500534058,0.5003036260604858,1.9331,-0.0125,1.3425,0.1334670633077621,0.2,0.3297460675239563,0.2403376102447509,0.2902167737483978,0.1396996080875396,1.3424839973449707,0.3297460675239563,-0.0310983780492097,-0.0041339305002475,,0.3297460478695603,0.24033759591951392,0.29021675645013123,0.1396995997607946
160,0.5565463304519653,1.376156210899353,0.5003036260604858,2.0381,0.0315,1.3425,0.1380887180566787,0.2,0.3293090760707855,0.2409512549638748,0.2902899086475372,0.1394497752189636,1.3424699306488037,0.3293090760707855,0.0103066350519657,0.0013807166129117,2.0371,0.32930907116369795,0.24095125137342135,0.2902899043218805,0.13944977314100004
161,0.5321333408355713,1.2704092264175415,0.5003036260604858,1.9575,-0.0998,1.3425,0.1336457878351211,0.2,0.3286917209625244,0.2414137423038482,0.2901793122291565,0.1397152096033096,1.342824101448059,0.3286917209625244,-0.0267580406088382,-0.0036646926612593,,0.3286917258604128,0.24141374590119336,0.29017931655316526,0.1397152116852285
162,0.5923379063606262,1.537581443786621,0.5003036260604858,2.0261,0.0632,1.3429,0.1326178461313247,0.2,0.3281179070472717,0.2419227510690689,0.2901157140731811,0.1398436427116394,1.3430819511413574,0.3281179070472717,-0.0020799704827368,-0.0003424266714137,,0.3281179021579339,0.24192274746413905,0.29011570975012013,0.13984364062780677
163,0.5062490105628967,1.3274348974227903,0.5003036260604858,1.9353,0.0918,1.3432,0.1337673515081405,0.2,0.3276068568229675,0.2424852550029754,0.2901149392127991,0.1397930085659027,1.3432096242904663,0.3276068568229675,0.0874558046273886,0.0115746197802945,,0.3276068372960783,0.24248524054972878,0.29011492192060223,0.1397930002335906
164,0.5334216952323914,1.303695559501648,0.5003036260604858,2.0446,-0.1971,1.3433,0.1338710337877273,0.2,0.3271560966968536,0.2430756241083145,0.2901619374752044,0.1396063417196273,1.3432365655899048,0.3271560966968536,-0.0577330592053476,-0.0078129702605656,,0.3271560966968537,0.24307562410831457,0.2901619374752045,0.13960634171962735
165,0.4931853115558624,1.164926528930664,0.5003036260604858,2.2215,0.0851,1.3433,0.1360437572002411,0.2,0.3267021477222442,0.2436123937368393,0.2901805937290191,0.1395048350095749,1.3433070182800293,0.3267021477222442,-0.0659500600269529,-0.0092728051669837,,0.3267021574587272,0.2436124009970546,0.290180602377075,0.13950483916714307
166,0.4902280271053314,1.163017511367798,0.4931853115558624,1.8955,0.0335,1.3434,0.1311492025852203,0.2,0.3261656165122986,0.2440865635871887,0.2901180386543274,0.1396297514438629,1.3435440063476562,0.3261656165122986,0.0308283306518569,0.0041258828778518,,0.3261656262327917,0.24408657086153537,0.290118047300519,0.13962975560515387
167,0.549575686454773,1.355437994003296,0.4902280271053314,1.9032,0.158,1.3436,0.1297370642423629,0.2,0.3256209194660187,0.2445674240589141,0.2900523841381073,0.1397593319416046,1.3437848091125488,0.3256209194660187,0.0321242575999349,0.0042150169534579,,0.32562090005750066,0.24456740948156058,0.2900523668496391,0.13975932361129978
168,0.7081291675567627,1.7486516237258911,0.4902280271053314,1.9121,0.0195,1.3439,0.13078473508358,0.2,0.325000911951065,0.2450042068958282,0.2899179756641388,0.1400769203901291,1.3441611528396606,0.325000911951065,0.0018970721028745,0.0002576257393229,,0.3250009071081741,0.24500420324498107,0.28991797134402436,0.14007691830282035
169,0.5036035180091858,1.1959574222564695,0.4902280271053314,1.9604,0.0397,1.3442,0.131049171090126,0.2,0.3245082795619964,0.2455531507730484,0.2899134755134582,0.1400250494480133,1.344271540641785,0.3245082795619964,-0.0420583063550293,-0.0055384798999875,,0.3245082940686476,0.24555316175013014,0.28991348847360104,0.14002505570762108
170,0.5770131945610046,1.469876766204834,0.4902280271053314,1.8977,0.0496,1.3443,0.1301217973232269,0.2,0.3240397274494171,0.2460824847221374,0.2899129986763,0.139964759349823,1.344367265701294,0.3240397274494171,0.0088281583273783,0.0011662664086907,1.9081,0.3240397371065538,0.24608249205596716,0.2899130073163809,0.139964763521098
171,0.5752045512199402,1.3967092037200928,0.4902280271053314,2.0535,0.0171,1.3444,0.1323300898075103,0.2,0.3237147629261017,0.2466928511857986,0.2900353074073791,0.1395570933818817,1.3442054986953735,0.3237147629261017,-0.0172329999820794,-0.0023338841338409,,0.3237147581023759,0.2466928475097887,0.2900353030855163,0.139557091302319
172,0.5351372957229614,1.3033535480499268,0.4902280271053314,1.8789,0.1499,1.3442,0.1295099258422851,0.2,0.3232893645763397,0.24717378616333,0.2900356948375702,0.1395010948181152,1.3442881107330322,0.3232893645763397,-0.005259955599904,-0.000609640518669,,0.3232893838458886,0.24717380089603663,0.2900357121250458,0.1395011031330289
173,0.6595566868782043,1.8174898624420168,0.4902280271053314,1.9751,0.1302,1.3444,0.1296147853136062,0.2,0.3227887749671936,0.2476105093955993,0.2899690866470337,0.1396316736936569,1.3445075750350952,0.3227887749671936,0.0089455959200858,0.0011996733909472,,0.32278876053741157,0.24761049832654747,0.28996907368440594,0.13963166745163494
174,0.5912656784057617,1.5656379461288452,0.4902280271053314,2.031,-0.01,1.3446,0.1309041976928711,0.2,0.322266161441803,0.2480394542217254,0.2898846566677093,0.1398096978664398,1.3447645902633667,0.322266161441803,0.0126713575609028,0.0016957216744776,,0.3222661710460833,0.2480394616138774,0.28988466530694557,0.1398097020330936
175,0.5781347155570984,1.4362249374389648,0.4902280271053314,1.9003,-0.0854,1.3448,0.1303482800722122,0.2,0.3218407034873962,0.2485425919294357,0.2898919284343719,0.1397247910499572,1.344823122024536,0.3218407034873962,-0.0370379843143746,-0.0048426918679615,,0.32184069869159615,0.2485425882258626,0.28989192411464565,0.1397247889678956
176,0.5313314199447632,1.2652783393859863,0.4902280271053314,1.9514,0.181,1.3448,0.1300247460603714,0.2,0.3214333057403564,0.2490243911743164,0.2898993790149688,0.1396428793668747,1.344877004623413,0.3214333057403564,0.0643652516975999,0.0083908560901181,,0.32143332010954556,0.2490244023065747,0.2898993919744815,0.13964288560939814
177,0.5349307656288147,1.2848008871078491,0.4902280271053314,1.9093,-0.0317,1.3449,0.132514476776123,0.2,0.3208764195442199,0.2494006007909774,0.2897664606571197,0.1399565190076828,1.3452194929122925,0.3208764195442199,-0.0499645181617233,-0.006599358653475,,0.32087641954421997,0.24940060079097745,0.28976646065711975,0.13995651900768283
178,0.543099582195282,1.308597445487976,0.4902280271053314,1.8943,-0.1373,1.3452,0.1305532306432724,0.2,0.3204529881477356,0.2498838454484939,0.2897630631923675,0.1399000883102417,1.3452935218811035,0.3204529881477356,0.0085558216692879,0.001059993855888,,0.3204529929228573,0.24988384917205342,0.28976306751017367,0.1399000903949155
179,0.5395312905311584,1.3289806842803955,0.4902280271053314,1.896,0.08,1.3453,0.1287357062101364,0.2,0.3200335204601288,0.250356912612915,0.2897563874721527,0.1398532092571258,1.3453717231750488,0.3200335204601288,-0.0217742686718702,-0.0027978795353556,,0.3200335109223869,0.2503569051516978,0.2897563788367397,0.13985320508917548
180,0.4961486458778381,1.1638429164886477,0.4902280271053314,1.8869,0.1545,1.3454,0.128221109509468,0.2,0.3195564150810241,0.2507795989513397,0.2896909415721893,0.1399730592966079,1.3455666303634644,0.3195564150810241,0.0131206426955759,0.0016764296600013,1.8914,0.3195564103192625,0.25077959521443255,0.2896909372554579,0.1399730572108468
181,0.5871545672416687,1.554022192955017,0.4902280271053314,1.8932,0.068,1.3456,0.127664253115654,0.2,0.3191976249217987,0.2512978911399841,0.2897388637065887,0.1397656500339508,1.345527172088623,0.3191976249217987,0.0190920914430171,0.0024470013036625,,0.31919761540896846,0.25129788365072353,0.28973885507169794,0.13976564586860996
