epoch,risk_global_scale,risk_weight,risk_autoscale_target_frac,risk_autoscale_ema_base,risk_autoscale_ema_raw_score,compw_risk_min_dist,compw_risk_ttc,compw_risk_pet,compw_risk_overlap,risk_L_band,map_bce_loss,risk_score_raw,risk_score,risk_scaled,compw_entropy_lambda,compw_entropy,compw_max,high_risk_q90,epoch_tokens,epoch_tokens_per_sec
62,0.15492460131645203,0.2,0.01,1.7980828285217285,0.5828551650047302,0.4086810350418091,0.1680780053138733,0.28472810983657837,0.13851287961006165,5.183041095733643e-05,13.788879976272582,0.5824907898902892,-0.01574915437027812,-0.002490136084961703,0.01,1.2969213724136353,0.4086810350418091,0.5912508964538574,320000,14148.350442757996
63,0.14992739260196686,0.2,0.01,1.7431598901748657,0.5827826857566833,0.40813711285591125,0.1685207337141037,0.28483515977859497,0.13850703835487366,7.410109043121337e-05,13.787020092010499,0.5825225460529326,0.03022141153574921,0.004519966896623373,0.01,1.2973459959030151,0.40813711285591125,0.5936725735664368,320000,14272.464947144037
64,0.15554451942443848,0.2,0.01,1.8142904043197632,0.583134651184082,0.4075205624103546,0.16896827518939972,0.28491225838661194,0.13859890401363373,4.1024088859558104e-05,13.776323471069336,0.5833490836620325,-0.0714947610720992,-0.010625113707501441,0.01,1.2978702783584595,0.4075205624103546,0.5935863852500916,320000,14145.300239290636
65,0.15355367958545685,0.2,0.01,1.7890231609344482,0.583258867263794,0.406949907541275,0.16945229470729828,0.28503549098968506,0.13856229186058044,5.54293394088745e-05,13.787487421035767,0.5833933001756667,0.032269476954825224,0.005001376262516717,0.01,1.2982969284057617,0.406949907541275,0.5934763550758362,320000,14150.513788739901
66,0.1579459011554718,0.2,0.01,1.8403338193893433,0.5838059186935425,0.4062635600566864,0.16992993652820587,0.28510013222694397,0.13870632648468018,0.0,13.788737497329713,0.5838026183843613,0.03444425419555045,0.005303257400591977,0.01,1.2988920211791992,0.4062635600566864,0.593556821346283,320000,14055.030196888001
67,0.15862689912319183,0.2,0.01,1.851375937461853,0.5840259194374084,0.4056062400341034,0.17044496536254883,0.28520405292510986,0.13874471187591553,8.81493091583252e-05,13.788992738723755,0.5841176146268847,0.0008224961021915078,0.00014757257013116144,0.01,1.2994219064712524,0.4056062400341034,0.5940568447113037,320000,14056.141506248403
68,0.15591366589069366,0.2,0.01,1.813516616821289,0.5837688446044922,0.4048910140991211,0.1709698587656021,0.2852862775325775,0.13885286450386047,0.0,13.793303890228271,0.5833129370212553,-0.02035449601622532,-0.0032452750646916727,0.01,1.3000156879425049,0.4048910140991211,0.5935105085372925,320000,14172.902324790257
69,0.152595654129982,0.2,0.01,1.7864573001861572,0.5844533443450928,0.40415939688682556,0.17152249813079834,0.2853792905807495,0.13893887400627136,2.6246905326843266e-05,13.788302412033081,0.5851767349243165,0.014688669377937913,0.0021951398334931604,0.01,1.3006160259246826,0.40415939688682556,0.5946863293647766,320000,13835.020718350926
70,0.1541341096162796,0.2,0.01,1.7921909093856812,0.5853814482688904,0.40354853868484497,0.17213504016399384,0.28557291626930237,0.13874347507953644,6.829917430877685e-05,13.790882740020752,0.5860578501224518,-0.044306450492586025,-0.006858407329273175,0.01,1.3009974956512451,0.40354853868484497,0.5964350700378418,320000,14056.624355008435
71,0.15611183643341064,0.2,0.01,1.8332359790802002,0.5857642292976379,0.40286391973495483,0.17274145781993866,0.28572481870651245,0.13866980373859406,6.966233253479005e-05,13.788117113113403,0.5862051147222522,0.026110542316455387,0.003939332746085713,0.01,1.3014888763427734,0.40286391973495483,0.5944020748138428,320000,14184.617110998177
72,0.15173916518688202,0.2,0.01,1.7695906162261963,0.5849002003669739,0.4020977020263672,0.17334549129009247,0.28583332896232605,0.1387234628200531,1.6168355941772457e-05,13.789088153839113,0.5839996945857999,-0.01825997104868293,-0.002754080244340004,0.01,1.3020904064178467,0.4020977020263672,0.592731773853302,320000,14033.654448272206
73,0.15357497334480286,0.2,0.01,1.7900903224945068,0.5846767425537109,0.4012700319290161,0.173960343003273,0.2859169542789459,0.13885271549224854,7.017850875854492e-06,13.786637859344482,0.5844467872381212,-0.02277749216533265,-0.003489894299273147,0.01,1.302775502204895,0.4012700319290161,0.5932174921035767,320000,14069.86644522937
74,0.1519841104745865,0.2,0.01,1.7673848867416382,0.5844274759292603,0.40047121047973633,0.17461197078227997,0.2860395610332489,0.138877272605896,2.7940869331359862e-05,13.792131338119507,0.5844675242900849,0.029574877000413825,0.0044910171144874785,0.01,1.303389310836792,0.40047121047973633,0.5944505929946899,320000,14091.889494197807
75,0.1498701572418213,0.2,0.01,1.7506794929504395,0.5835123062133789,0.39977461099624634,0.1753111481666565,0.28624773025512695,0.13866658508777618,3.201484680175779e-05,13.782461605072022,0.5830094057321549,0.004149439246393743,0.0006575413397513333,0.01,1.3038060665130615,0.39977461099624634,0.5936707854270935,320000,14037.557785891386
76,0.15667830407619476,0.2,0.01,1.8363806009292603,0.5839508175849915,0.3989618718624115,0.17599521577358246,0.28638288378715515,0.13866005837917328,3.079056739807129e-05,13.786039171218873,0.5840697693824766,-0.015028792778030042,-0.0023198005382437307,0.01,1.3044068813323975,0.3989618718624115,0.5942519903182983,320000,14031.355058243289
77,0.1540473848581314,0.2,0.01,1.7885422706604004,0.5831249356269836,0.3981095552444458,0.17668646574020386,0.28650030493736267,0.13870368897914886,4.058480262756347e-05,13.78543420791626,0.5825221836566926,-0.04390317216515541,-0.0069557308848015986,0.01,1.305060625076294,0.3981095552444458,0.5927030444145203,320000,13937.275838871648
78,0.15378698706626892,0.2,0.01,1.7863023281097412,0.582956850528717,0.39724963903427124,0.17739787697792053,0.28662583231925964,0.13872672617435455,1.6453862190246583e-05,13.789953575134277,0.5827365082502369,-0.0004625708982348442,-9.086365927942124e-05,0.01,1.3056950569152832,0.39724963903427124,0.5949801802635193,320000,14056.343915943358
79,0.15084460377693176,0.2,0.01,1.7679502964019775,0.5830065608024597,0.39627358317375183,0.17810183763504028,0.2866796851158142,0.1389448195695877,0.0,13.779616327285767,0.5831137108802796,-0.02667824501171707,-0.004001945740310475,0.01,1.3065063953399658,0.39627358317375183,0.5934664011001587,320000,14106.265954488917
80,0.14809028804302216,0.2,0.01,1.7210849523544312,0.5842760801315308,0.3953463137149811,0.17885567247867584,0.2867937982082367,0.139004185795784,0.00014074683189392085,13.793295183181762,0.5849031352996829,0.05225919011980295,0.007974731968715787,0.01,1.3072129487991333,0.3953463137149811,0.5938323736190796,320000,13946.956173883851
81,0.15120653808116913,0.2,0.01,1.7700340747833252,0.584996223449707,0.3944193124771118,0.17963241040706635,0.2869218587875366,0.13902641832828522,9.335815906524657e-05,13.779546880722046,0.5852302163839339,-0.011926952162757522,-0.0017570387793239212,0.01,1.307883381843567,0.3944193124771118,0.59553062915802,320000,14137.150205202808
82,0.14603854715824127,0.2,0.01,1.7083415985107422,0.5852411389350891,0.3934331238269806,0.1804153025150299,0.2870174050331116,0.13913412392139435,3.0789971351623545e-05,13.79080358505249,0.5849463260173802,-0.000747190434485685,-0.00014634564518928528,0.01,1.3086388111114502,0.3934331238269806,0.5939067006111145,320000,13999.605100565324
83,0.15886792540550232,0.2,0.01,1.85859215259552,0.584563672542572,0.3926241397857666,0.18126583099365234,0.28726130723953247,0.138848677277565,7.376790046691893e-05,13.7857310962677,0.5842429345846176,0.014781339854525873,0.001858570809854429,0.01,1.3090789318084717,0.3926241397857666,0.5936373472213745,320000,13974.816666709703
84,0.15108470618724823,0.2,0.01,1.7576502561569214,0.5840559005737305,0.3916359841823578,0.18205466866493225,0.28735265135765076,0.13895660638809204,5.539417266845703e-05,13.781496410369874,0.583723155260086,0.00048711949959395984,-6.17196212988358e-05,0.01,1.309826135635376,0.3916359841823578,0.5934388041496277,320000,13981.582645901695
