epoch,risk_global_scale,risk_weight,risk_autoscale_target_frac,risk_autoscale_ema_base,risk_autoscale_ema_raw_score,compw_risk_min_dist,compw_risk_ttc,compw_risk_pet,compw_risk_overlap,risk_L_band,map_bce_loss,risk_score_raw,risk_score,risk_scaled,compw_entropy_lambda,compw_entropy,compw_max,high_risk_q90,epoch_tokens,epoch_tokens_per_sec
16,0.4610689878463745,0.08,0.01,3.075230360031128,0.83803790807724,0.3900405764579773,0.15076377987861633,0.26445087790489197,0.19474482536315918,0.231895552277565,13.781303749084472,0.8318955761194229,-0.03332773149944843,-0.015503501957282428,0.01,1.3228486776351929,0.3900405764579773,0.8437573909759521,320000,14800.857987906958
17,0.4138023257255554,0.085,0.01,2.880875587463379,0.8260535597801208,0.3914247155189514,0.15131516754627228,0.26540207862854004,0.19185805320739746,0.22012947559356688,13.78304437637329,0.8201294994354249,-0.005392771810293193,-0.0024250550195574773,0.01,1.3217110633850098,0.3914247155189514,0.8315747976303101,320000,14613.085925310994
18,0.3691908121109009,0.09,0.01,2.7141377925872803,0.8134154081344604,0.39278578758239746,0.15185879170894623,0.2663387656211853,0.18901671469211578,0.20665499389171602,13.790096702575681,0.806655017733574,-0.011977671354543418,-0.004619081528508098,0.01,1.320539951324463,0.39278578758239746,0.8210057616233826,320000,14730.451280863614
19,0.35506561398506165,0.095,0.01,2.701369285583496,0.8009136319160461,0.39412742853164673,0.15239572525024414,0.2672627866268158,0.18621402978897095,0.19470932841300972,13.78722212791443,0.7947093522548676,-0.007389510928187519,-0.0028439979051472623,0.01,1.319333791732788,0.39412742853164673,0.8064860105514526,320000,14712.195020143508
20,0.3654578626155853,0.1,0.01,2.8993380069732666,0.7896803021430969,0.3954489827156067,0.15292590856552124,0.26817449927330017,0.1834506094455719,0.18367441296577453,13.78868353843689,0.7836744368076325,0.02556654760148377,0.00974435477750376,0.01,1.3180948495864868,0.3954489827156067,0.7947591543197632,320000,14640.11081732709
21,0.34963005781173706,0.10500000000000001,0.01,2.919600486755371,0.7771161794662476,0.3967498242855072,0.15344920754432678,0.26907289028167725,0.18072804808616638,0.17064007222652433,13.785779075622559,0.7706400960683822,-0.022738065887242538,-0.008122816814575334,0.01,1.3168253898620605,0.3967498242855072,0.7841662764549255,320000,14730.099339531202
22,0.3328285813331604,0.11000000000000001,0.01,2.8007760047912598,0.7647191286087036,0.39803022146224976,0.1539655327796936,0.26995816826820374,0.1780460625886917,0.15873885869979845,13.787763242721558,0.7587388825416562,-0.04883317507454192,-0.01675364349008305,0.01,1.3155264854431152,0.39803022146224976,0.7716740965843201,320000,14597.441545702724
23,0.31355082988739014,0.11500000000000002,0.01,2.6986968517303467,0.7537543773651123,0.3992924094200134,0.1544756293296814,0.27083179354667664,0.17540013790130615,0.14836036801338198,13.793309001922607,0.7483603918552398,0.006256305550523389,0.0017893157589423925,0.01,1.3141978979110718,0.3992924094200134,0.7605092525482178,320000,14695.82837583438
24,0.3100857436656952,0.12000000000000002,0.01,2.758498430252075,0.7425509095191956,0.400536447763443,0.15497970581054688,0.271694153547287,0.17278961837291718,0.13727716386318206,13.790596790313721,0.7372771877050401,0.008043075101450086,0.0028094926499761686,0.01,1.312840461730957,0.400536447763443,0.7502536177635193,320000,14555.687334726113
25,0.2920471131801605,0.125,0.01,2.6789944171905518,0.7320104837417603,0.40176132321357727,0.15547741949558258,0.27254417538642883,0.17021702229976654,0.12689128696918478,13.787324161529542,0.7268913108110431,0.026132328109815715,0.007595034587429832,0.01,1.3114571571350098,0.40176132321357727,0.7401291131973267,320000,14634.212952882423
26,0.2645612359046936,0.13,0.01,2.474250316619873,0.7204583883285522,0.40296655893325806,0.1559685468673706,0.27338171005249023,0.16768315434455872,0.11474825859069825,13.779925174713135,0.7147482824325562,-0.02057021653279662,-0.005609886016463862,0.01,1.3100497722625732,0.40296655893325806,0.7271515130996704,320000,14736.61678003579
27,0.2537609338760376,0.135,0.01,2.4296247959136963,0.7099128365516663,0.40415409207344055,0.15645377337932587,0.27420806884765625,0.16518409550189972,0.10483327031135559,13.787592086791992,0.7048332941532134,0.026897675339132548,0.006826890953816468,0.01,1.3086175918579102,0.40415409207344055,0.717731237411499,320000,14620.25680128224
28,0.2423701286315918,0.14,0.01,2.3703665733337402,0.6990991830825806,0.405322790145874,0.1569328010082245,0.27502256631851196,0.16272182762622833,0.09368239998817444,13.779817266464233,0.6936824238300323,-0.05517734536901118,-0.01348739338456653,0.01,1.3071632385253906,0.405322790145874,0.7068422436714172,320000,14578.443411242322
29,0.2375916987657547,0.14500000000000002,0.01,2.408839464187622,0.688428521156311,0.4064740836620331,0.15740588307380676,0.2758258283138275,0.16029419004917145,0.08329125165939331,13.791538629531862,0.6832912755012512,-0.0020853246317710833,-0.0005756383901461975,0.01,1.305686593055725,0.4064740836620331,0.6959285140037537,320000,14576.758942124694
30,0.23930694162845612,0.15,0.01,2.4240002632141113,0.6771494150161743,0.40760567784309387,0.15787269175052643,0.27661678194999695,0.15790480375289917,0.07168590605258943,13.781212520599365,0.6716859298944473,-0.026804646557138784,-0.006212829943033281,0.01,1.3041915893554688,0.40760567784309387,0.6845792531967163,320000,14541.804701665416
31,0.22606602311134338,0.155,0.01,2.3376574516296387,0.6679362654685974,0.40872249007225037,0.15833435952663422,0.27739837765693665,0.15554478764533997,0.06348530292510984,13.786957387924195,0.6634853267669676,-0.037600074978545305,-0.008577965517179108,0.01,1.3026736974716187,0.40872249007225037,0.6738909482955933,320000,14370.208731832237
32,0.22652192413806915,0.16,0.01,2.394402265548706,0.6574748158454895,0.4098198711872101,0.15878978371620178,0.2781679034233093,0.15322245657444,0.05200308263301849,13.783583526611329,0.6520031064748764,-0.02341330545488745,-0.0055248678370844575,0.01,1.3011398315429688,0.4098198711872101,0.6617574691772461,320000,14831.649202109626
33,0.21299442648887634,0.165,0.01,2.2834296226501465,0.6482221484184265,0.4109032452106476,0.15924052894115448,0.27892863750457764,0.15092763304710388,0.04385549604892731,13.79154987335205,0.6438555198907854,0.04212015438824897,0.009330754297552632,0.01,1.2995840311050415,0.4109032452106476,0.6541959643363953,320000,14666.975237132681
34,0.20998863875865936,0.17,0.01,2.2778987884521484,0.6377265453338623,0.4119666814804077,0.15968511998653412,0.2796768248081207,0.14867137372493744,0.03223641216754914,13.790952148437503,0.6322364360094072,-0.04818102504126728,-0.009933516385499387,0.01,1.298015832901001,0.4119666814804077,0.6416704654693604,320000,14552.83547206459
35,0.2090616524219513,0.175,0.01,2.291226863861084,0.6291719079017639,0.4130167067050934,0.16012509167194366,0.2804165780544281,0.14644165337085724,0.0249403715133667,13.77424090385437,0.6249254852533342,0.015053569388546748,0.002987223663658367,0.01,1.296425461769104,0.4130167067050934,0.635482907295227,320000,14331.284710802709
36,0.19157634675502777,0.18,0.01,2.129798650741577,0.6199594736099243,0.41403448581695557,0.16055598855018616,0.2811371684074402,0.1442723274230957,0.01558818221092224,13.782921314239502,0.615571828484535,0.03798132867086679,0.007612601575674488,0.01,1.2948455810546875,0.41403448581695557,0.6258538365364075,320000,14446.87975805469
37,0.1812063455581665,0.185,0.01,2.047229290008545,0.6111665368080139,0.41485029458999634,0.1609388291835785,0.28174421191215515,0.14246660470962524,0.0075852370262146,13.788251371383668,0.6065233147144317,-0.015306970544625048,-0.0029428509299759776,0.01,1.2935247421264648,0.41485029458999634,0.6158415079116821,320000,14362.072324391695
38,0.18733736872673035,0.19,0.01,2.1343626976013184,0.6033275723457336,0.415241539478302,0.16122542321681976,0.2821151912212372,0.14141793549060822,0.002663609981536865,13.786648197174072,0.5991802686452867,-0.006530597805976859,-0.0013136925501748902,0.01,1.2928051948547363,0.415241539478302,0.6082575917243958,320000,14550.869805379201
39,0.17949354648590088,0.195,0.01,2.0999412536621094,0.5982698798179626,0.4154151678085327,0.16146783530712128,0.2823691964149475,0.1407477706670761,0.0014048558473587036,13.784984111785889,0.5956794923543933,-0.041535264919511976,-0.007476392143289562,0.01,1.2924073934555054,0.4154151678085327,0.6053149700164795,320000,14334.70362973827
40,0.1746496856212616,0.2,0.01,2.065009832382202,0.5954846739768982,0.41552644968032837,0.16170348227024078,0.2825942039489746,0.14017583429813385,0.0009691649675369265,13.77925700187683,0.5940740209817885,0.026158924417104577,0.004605129428091461,0.01,1.2920947074890137,0.41552644968032837,0.6032643914222717,320000,14404.074505376078
41,0.17558108270168304,0.2,0.01,2.101253032684326,0.5926069021224976,0.4154464900493622,0.16190367937088013,0.2827187776565552,0.1399310678243637,0.00030640780925750733,13.78632962226868,0.5912839305400845,-0.027705864367890166,-0.00486466307862429,0.01,1.292063593864441,0.4154464900493622,0.6003126502037048,320000,14195.615251150619
42,0.1702962964773178,0.2,0.01,2.018605947494507,0.591776430606842,0.4154428541660309,0.1621314287185669,0.2828936278820038,0.13953213393688202,0.0005910688638687134,13.785381937026978,0.5916130703687669,-0.008376063425093887,-0.0014735175785608589,0.01,1.291912317276001,0.4154428541660309,0.6023719310760498,320000,14357.749923000421
43,0.17575262486934662,0.2,0.01,2.0700931549072266,0.5901262164115906,0.41528815031051636,0.16233393549919128,0.28299084305763245,0.13938705623149872,0.00025485098361969,13.785843496322633,0.5894633263349532,-0.0028332079946994794,-0.0005556662520393729,0.01,1.2919785976409912,0.41528815031051636,0.5981948971748352,320000,14335.828064562093
44,0.1712648570537567,0.2,0.01,2.016326665878296,0.5903743505477905,0.41508612036705017,0.16253671050071716,0.2830698490142822,0.13930729031562805,8.76688957214356e-05,13.782944326400758,0.5903550511598583,0.028555409372784196,0.005121355194132777,0.01,1.2921124696731567,0.41508612036705017,0.5987295508384705,320000,14312.087091643822
45,0.169182687997818,0.2,0.01,1.9889472723007202,0.5894882082939148,0.4148978590965271,0.16275431215763092,0.28316521644592285,0.13918261229991913,0.0002895808219909668,13.78784369468689,0.589171959161758,-0.020660571657354004,-0.0033995885608601364,0.01,1.292216181755066,0.4148978590965271,0.5967332124710083,320000,14277.820669409008
46,0.1885753870010376,0.2,0.01,2.237661123275757,0.5884678363800049,0.41468942165374756,0.162979856133461,0.28325846791267395,0.1390722095966339,0.00032222390174865714,13.78088020324707,0.5877417719364165,0.0460017549060285,0.008526207897812128,0.01,1.2923434972763062,0.41468942165374756,0.5974843502044678,320000,14336.939045880958
47,0.180545836687088,0.2,0.01,2.1190459728240967,0.587647020816803,0.41443225741386414,0.1632062792778015,0.283332884311676,0.13902850449085236,0.00010490238666534425,13.779940042495728,0.5870401293039318,-0.04205762628465891,-0.007942834324203436,0.01,1.2925344705581665,0.41443225741386414,0.5965501666069031,320000,14293.93481423007
48,0.18171259760856628,0.2,0.01,2.128321886062622,0.587234616279602,0.41418877243995667,0.16344933211803436,0.28342512249946594,0.1389368176460266,0.0001354914903640747,13.79437722206116,0.5869141644239424,-0.0004826807230710972,-3.072832594625874e-05,0.01,1.292696475982666,0.41418877243995667,0.5967503786087036,320000,14260.632396759142
49,0.1804283708333969,0.2,0.01,2.0932185649871826,0.5868452787399292,0.4139557480812073,0.1637086570262909,0.2835334241390228,0.13880223035812378,7.204234600067138e-05,13.792772121429444,0.5867451262474058,-0.00852055103052407,-0.0017090883688069883,0.01,1.2928285598754883,0.4139557480812073,0.5968124270439148,320000,14161.978636849657
50,0.17453302443027496,0.2,0.01,2.040492296218872,0.5855743288993835,0.413661926984787,0.16396763920783997,0.28361713886260986,0.138753280043602,0.0001875841617584229,13.791922454833985,0.5852988165616988,-0.0646600385941565,-0.011250699915108272,0.01,1.2930492162704468,0.413661926984787,0.5957955718040466,320000,14037.821765928466
51,0.16937942802906036,0.2,0.01,2.012211799621582,0.5854652523994446,0.41336119174957275,0.1642400622367859,0.28370770812034607,0.1386909782886505,5.3046345710754396e-05,13.77944673538208,0.5854582291841509,0.013450359355192627,0.00224269559897948,0.01,1.2932651042938232,0.41336119174957275,0.594696581363678,320000,14091.860939011121
52,0.17959928512573242,0.2,0.01,2.114170789718628,0.5864487290382385,0.4129946231842041,0.16451194882392883,0.2837710678577423,0.13872240483760834,2.0456910133361815e-05,13.778840847015381,0.5868580174446107,0.04061329948191997,0.007190234626759774,0.01,1.2935727834701538,0.4129946231842041,0.5960916876792908,320000,14036.688248902075
53,0.16641086339950562,0.2,0.01,1.9300962686538696,0.5857853293418884,0.4126531779766083,0.16480682790279388,0.2838612496852875,0.13867874443531036,9.525895118713379e-05,13.788310060501098,0.5859135699272153,-0.04230014489032328,-0.007300762163940813,0.01,1.2938299179077148,0.4126531779766083,0.5965563654899597,320000,14040.7455902295
54,0.16526558995246887,0.2,0.01,1.946799635887146,0.5867201089859009,0.4123532772064209,0.1651304066181183,0.2839890718460083,0.1385273039340973,0.00019609153270721435,13.77944773674011,0.58688425719738,-0.012795465132221575,-0.002119026065338404,0.01,1.2940162420272827,0.4123532772064209,0.5979090332984924,320000,14008.617167538872
55,0.16197636723518372,0.2,0.01,1.884344220161438,0.5856519341468811,0.4119511842727661,0.16544318199157715,0.28406670689582825,0.13853900134563446,0.0,13.784584178924561,0.5852607595920564,0.034322329945862304,0.0056547793699428415,0.01,1.294336199760437,0.4119511842727661,0.5940291285514832,320000,14029.794930306007
56,0.1600826531648636,0.2,0.01,1.8830598592758179,0.5852041244506836,0.4115385413169861,0.16577254235744476,0.28415173292160034,0.13853713870048523,3.9113163948059084e-05,13.787378177642825,0.5851871436834337,-0.030085460841655743,-0.004766521404962987,0.01,1.2946654558181763,0.4115385413169861,0.5934759378433228,320000,13908.999200203463
57,0.16302432119846344,0.2,0.01,1.9125936031341553,0.5857247114181519,0.41111892461776733,0.1661197394132614,0.28424641489982605,0.1385149359703064,6.65438175201416e-05,13.789807834625243,0.5859822458028794,0.013100114837288852,0.0020724082156084486,0.01,1.2949992418289185,0.41111892461776733,0.5952548384666443,320000,13980.462415736263
58,0.16097161173820496,0.2,0.01,1.8734383583068848,0.5846150517463684,0.4106605052947998,0.16647586226463318,0.2843306362628937,0.13853301107883453,0.0,13.78774621963501,0.5843214333057404,-0.0032331797666847683,-0.0004947740724310269,0.01,1.2953639030456543,0.4106605052947998,0.5945680141448975,320000,13929.684188309935
59,0.15424153208732605,0.2,0.01,1.7973681688308716,0.5836824774742126,0.41019245982170105,0.16685165464878082,0.2844245135784149,0.1385314166545868,0.00021384179592132574,13.785681915283202,0.5832425135374073,-0.057692759397141344,-0.009073995003618617,0.01,1.2957355976104736,0.41019245982170105,0.5914285778999329,320000,14011.967667364497
60,0.1688314974308014,0.2,0.01,1.9622658491134644,0.5842332243919373,0.40970706939697266,0.1672438383102417,0.2845224440097809,0.13852669298648834,1.6563534736633303e-05,13.786400318145752,0.5843611919879913,0.046821662969887254,0.007349255702720257,0.01,1.2961182594299316,0.40970706939697266,0.5931392908096313,320000,13955.059974450225
61,0.1618524193763733,0.2,0.01,1.8740463256835938,0.5836746692657471,0.4092327952384949,0.1676609367132187,0.28464260697364807,0.13846361637115479,6.213068962097169e-05,13.796731805801391,0.5834196335077286,-0.06473441241309046,-0.010610032931435849,0.01,1.2964667081832886,0.4092327952384949,0.5936180353164673,320000,13983.402018851117
62,0.15492460131645203,0.2,0.01,1.7980828285217285,0.5828551650047302,0.4086810350418091,0.1680780053138733,0.28472810983657837,0.13851287961006165,5.183041095733643e-05,13.788879976272582,0.5824907898902892,-0.01574915437027812,-0.002490136084961703,0.01,1.2969213724136353,0.4086810350418091,0.5912508964538574,320000,14090.202569459434
63,0.14992739260196686,0.2,0.01,1.7431598901748657,0.5827826857566833,0.40813711285591125,0.1685207337141037,0.28483515977859497,0.13850703835487366,7.410109043121337e-05,13.787020092010499,0.5825225460529326,0.03022141153574921,0.004519966896623373,0.01,1.2973459959030151,0.40813711285591125,0.5936725735664368,320000,13828.881662117528
64,0.15554451942443848,0.2,0.01,1.8142904043197632,0.583134651184082,0.4075205624103546,0.16896827518939972,0.28491225838661194,0.13859890401363373,4.1024088859558104e-05,13.776323471069336,0.5833490836620325,-0.0714947610720992,-0.010625113707501441,0.01,1.2978702783584595,0.4075205624103546,0.5935863852500916,320000,13634.369709252862
65,0.15355367958545685,0.2,0.01,1.7890231609344482,0.583258867263794,0.406949907541275,0.16945229470729828,0.28503549098968506,0.13856229186058044,5.54293394088745e-05,13.787487421035767,0.5833933001756667,0.032269476954825224,0.005001376262516717,0.01,1.2982969284057617,0.406949907541275,0.5934763550758362,320000,13844.92593184804
66,0.1579459011554718,0.2,0.01,1.8403338193893433,0.5838059186935425,0.4062635600566864,0.16992993652820587,0.28510013222694397,0.13870632648468018,0.0,13.788737497329713,0.5838026183843613,0.03444425419555045,0.005303257400591977,0.01,1.2988920211791992,0.4062635600566864,0.593556821346283,320000,13812.045828818642
67,0.15862689912319183,0.2,0.01,1.851375937461853,0.5840259194374084,0.4056062400341034,0.17044496536254883,0.28520405292510986,0.13874471187591553,8.81493091583252e-05,13.788992738723755,0.5841176146268847,0.0008224961021915078,0.00014757257013116144,0.01,1.2994219064712524,0.4056062400341034,0.5940568447113037,320000,13610.608560870893
68,0.15591366589069366,0.2,0.01,1.813516616821289,0.5837688446044922,0.4048910140991211,0.1709698587656021,0.2852862775325775,0.13885286450386047,0.0,13.793303890228271,0.5833129370212553,-0.02035449601622532,-0.0032452750646916727,0.01,1.3000156879425049,0.4048910140991211,0.5935105085372925,320000,13798.774074035387
69,0.152595654129982,0.2,0.01,1.7864573001861572,0.5844533443450928,0.40415939688682556,0.17152249813079834,0.2853792905807495,0.13893887400627136,2.6246905326843266e-05,13.788302412033081,0.5851767349243165,0.014688669377937913,0.0021951398334931604,0.01,1.3006160259246826,0.40415939688682556,0.5946863293647766,320000,13691.435619269516
70,0.1541341096162796,0.2,0.01,1.7921909093856812,0.5853814482688904,0.40354853868484497,0.17213504016399384,0.28557291626930237,0.13874347507953644,6.829917430877685e-05,13.790882740020752,0.5860578501224518,-0.044306450492586025,-0.006858407329273175,0.01,1.3009974956512451,0.40354853868484497,0.5964350700378418,320000,13609.54326007293
71,0.15611183643341064,0.2,0.01,1.8332359790802002,0.5857642292976379,0.40286391973495483,0.17274145781993866,0.28572481870651245,0.13866980373859406,6.966233253479005e-05,13.788117113113403,0.5862051147222522,0.026110542316455387,0.003939332746085713,0.01,1.3014888763427734,0.40286391973495483,0.5944020748138428,320000,13675.891096899211
72,0.15173916518688202,0.2,0.01,1.7695906162261963,0.5849002003669739,0.4020977020263672,0.17334549129009247,0.28583332896232605,0.1387234628200531,1.6168355941772457e-05,13.789088153839113,0.5839996945857999,-0.01825997104868293,-0.002754080244340004,0.01,1.3020904064178467,0.4020977020263672,0.592731773853302,320000,13694.35859704339
73,0.15357497334480286,0.2,0.01,1.7900903224945068,0.5846767425537109,0.4012700319290161,0.173960343003273,0.2859169542789459,0.13885271549224854,7.017850875854492e-06,13.786637859344482,0.5844467872381212,-0.02277749216533265,-0.003489894299273147,0.01,1.302775502204895,0.4012700319290161,0.5932174921035767,320000,13652.626286616769
74,0.1519841104745865,0.2,0.01,1.7673848867416382,0.5844274759292603,0.40047121047973633,0.17461197078227997,0.2860395610332489,0.138877272605896,2.7940869331359862e-05,13.792131338119507,0.5844675242900849,0.029574877000413825,0.0044910171144874785,0.01,1.303389310836792,0.40047121047973633,0.5944505929946899,320000,13582.538716405898
75,0.1498701572418213,0.2,0.01,1.7506794929504395,0.5835123062133789,0.39977461099624634,0.1753111481666565,0.28624773025512695,0.13866658508777618,3.201484680175779e-05,13.782461605072022,0.5830094057321549,0.004149439246393743,0.0006575413397513333,0.01,1.3038060665130615,0.39977461099624634,0.5936707854270935,320000,13643.881686411916
76,0.15667830407619476,0.2,0.01,1.8363806009292603,0.5839508175849915,0.3989618718624115,0.17599521577358246,0.28638288378715515,0.13866005837917328,3.079056739807129e-05,13.786039171218873,0.5840697693824766,-0.015028792778030042,-0.0023198005382437307,0.01,1.3044068813323975,0.3989618718624115,0.5942519903182983,320000,13685.02156987392
77,0.1540473848581314,0.2,0.01,1.7885422706604004,0.5831249356269836,0.3981095552444458,0.17668646574020386,0.28650030493736267,0.13870368897914886,4.058480262756347e-05,13.78543420791626,0.5825221836566926,-0.04390317216515541,-0.0069557308848015986,0.01,1.305060625076294,0.3981095552444458,0.5927030444145203,320000,13540.758969663768
78,0.15378698706626892,0.2,0.01,1.7863023281097412,0.582956850528717,0.39724963903427124,0.17739787697792053,0.28662583231925964,0.13872672617435455,1.6453862190246583e-05,13.789953575134277,0.5827365082502369,-0.0004625708982348442,-9.086365927942124e-05,0.01,1.3056950569152832,0.39724963903427124,0.5949801802635193,320000,13782.38207358822
79,0.15084460377693176,0.2,0.01,1.7679502964019775,0.5830065608024597,0.39627358317375183,0.17810183763504028,0.2866796851158142,0.1389448195695877,0.0,13.779616327285767,0.5831137108802796,-0.02667824501171707,-0.004001945740310475,0.01,1.3065063953399658,0.39627358317375183,0.5934664011001587,320000,13580.069147620623
80,0.14809028804302216,0.2,0.01,1.7210849523544312,0.5842760801315308,0.3953463137149811,0.17885567247867584,0.2867937982082367,0.139004185795784,0.00014074683189392085,13.793295183181762,0.5849031352996829,0.05225919011980295,0.007974731968715787,0.01,1.3072129487991333,0.3953463137149811,0.5938323736190796,320000,13558.601734364636
81,0.15120653808116913,0.2,0.01,1.7700340747833252,0.584996223449707,0.3944193124771118,0.17963241040706635,0.2869218587875366,0.13902641832828522,9.335815906524657e-05,13.779546880722046,0.5852302163839339,-0.011926952162757522,-0.0017570387793239212,0.01,1.307883381843567,0.3944193124771118,0.59553062915802,320000,13672.04477498308
82,0.14603854715824127,0.2,0.01,1.7083415985107422,0.5852411389350891,0.3934331238269806,0.1804153025150299,0.2870174050331116,0.13913412392139435,3.0789971351623545e-05,13.79080358505249,0.5849463260173802,-0.000747190434485685,-0.00014634564518928528,0.01,1.3086388111114502,0.3934331238269806,0.5939067006111145,320000,13706.79616863746
83,0.15886792540550232,0.2,0.01,1.85859215259552,0.584563672542572,0.3926241397857666,0.18126583099365234,0.28726130723953247,0.138848677277565,7.376790046691893e-05,13.7857310962677,0.5842429345846176,0.014781339854525873,0.001858570809854429,0.01,1.3090789318084717,0.3926241397857666,0.5936373472213745,320000,13596.787659459274
84,0.15108470618724823,0.2,0.01,1.7576502561569214,0.5840559005737305,0.3916359841823578,0.18205466866493225,0.28735265135765076,0.13895660638809204,5.539417266845703e-05,13.781496410369874,0.583723155260086,0.00048711949959395984,-6.17196212988358e-05,0.01,1.309826135635376,0.3916359841823578,0.5934388041496277,320000,13529.156283965529
